transaction_id,user_id,account_id,category_id,amount,transaction_date,transaction_time,description,payment_method,merchant_name,location_city,location_country,reference_number,is_recurring,created_at
8473,3261,2203,13,-16214.61,2025-08-06,07:39:23,Savings Deposit,bank_transfer,KCB ATM,Kisumu,Kenya,TX978326,1,2025-08-06
8474,3261,2203,9,-7849.51,2025-09-03,21:18:29,Entertainment,mobile_money,TotalEnergies,Thika,Kenya,TX560816,0,2025-09-03
8475,3261,2202,11,-17201.36,2025-10-02,06:39:06,Education,mobile_money,Quickmart,Kitale,Kenya,TX824349,0,2025-10-02
8476,3261,2204,4,-15452.36,2025-05-17,20:19:40,Groceries,mobile_money,M-Pesa Agent,Nairobi,Kenya,TX959802,1,2025-05-17
8477,3261,2203,13,-3306.4,2025-03-10,07:43:09,Savings Deposit,mobile_money,Java House,Kiambu,Kenya,TX691052,1,2025-03-10
8478,3261,2204,6,-16557.39,2025-08-22,13:13:49,Utilities,card,M-Pesa Agent,Ruiru,Kenya,TX603499,1,2025-08-22
8479,3261,2204,6,-7071.5,2025-08-19,17:46:22,Utilities,cash,M-Pesa Agent,Machakos,Kenya,TX684527,1,2025-08-19
8480,3261,2203,7,-19138.49,2025-10-04,17:01:46,Internet,bank_transfer,Gikomba Market,Nyeri,Kenya,TX600121,1,2025-10-04
8481,3261,2202,11,-9564.9,2025-07-25,15:55:32,Education,card,Quickmart,Nairobi,Kenya,TX156361,0,2025-07-25
8482,3261,2202,6,-5447.38,2025-06-30,14:25:41,Utilities,card,Jumia,Eldoret,Kenya,TX566326,1,2025-06-30
8483,3261,2203,3,-19520.38,2025-10-27,14:40:40,Rent,cash,Chicken Inn,Naivasha,Kenya,TX106347,1,2025-10-27
8484,2200,2206,1,129300.54,2025-01-03,17:02:21,Monthly salary,mobile_money,Employer Ltd,Kiambu,Kenya,PAY305338,1,2025-01-03
8485,2200,2206,1,110388.1,2025-02-05,16:41:06,Monthly salary,bank_transfer,Employer Ltd,Meru,Kenya,PAY513035,1,2025-02-05
8486,2200,2207,1,112339.28,2025-03-05,20:54:55,Monthly salary,mobile_money,HR Payroll,Thika,Kenya,PAY691237,1,2025-03-05
8487,2200,2206,1,113382.43,2025-04-05,22:06:42,Monthly salary,bank_transfer,Employer Ltd,Kakamega,Kenya,PAY259131,1,2025-04-05
8488,2200,2206,1,111267.85,2025-05-05,20:54:56,Monthly salary,mobile_money,Employer Ltd,Mombasa,Kenya,PAY645052,1,2025-05-05
8489,2200,2205,1,130333.68,2025-06-04,20:44:50,Monthly salary,mobile_money,HR Payroll,Ruiru,Kenya,PAY303084,1,2025-06-04
8490,2200,2206,1,110661.13,2025-07-03,06:55:37,Monthly salary,mobile_money,Employer Ltd,Naivasha,Kenya,PAY204188,1,2025-07-03
8491,2200,2206,1,114836.8,2025-08-04,14:30:16,Monthly salary,bank_transfer,HR Payroll,Kiambu,Kenya,PAY603276,1,2025-08-04
8492,2200,2206,1,126358.3,2025-09-05,12:45:32,Monthly salary,mobile_money,Employer Ltd,Machakos,Kenya,PAY762546,1,2025-09-05
8493,2200,2207,1,111611.25,2025-10-05,21:51:29,Monthly salary,mobile_money,HR Payroll,Kitale,Kenya,PAY431758,1,2025-10-05
8494,2200,2207,1,125790.65,2025-11-05,15:12:05,Monthly salary,mobile_money,HR Payroll,Kisumu,Kenya,PAY860882,1,2025-11-05
8495,2200,2205,1,131413.99,2025-12-04,07:40:50,Monthly salary,bank_transfer,HR Payroll,Nakuru,Kenya,PAY795469,1,2025-12-04
8496,2200,2205,7,-16948.73,2025-01-11,17:20:44,Internet,cash,Quickmart,Kisumu,Kenya,TX758733,1,2025-01-11
8497,2200,2207,13,-10847.5,2025-06-04,16:39:23,Savings Deposit,bank_transfer,Nairobi Hospital,Meru,Kenya,TX436589,1,2025-06-04
8498,2200,2206,10,-1991.26,2025-02-18,11:26:33,Healthcare,mobile_money,KCB ATM,Nyeri,Kenya,TX353515,0,2025-02-18
8499,2200,2206,14,-13959.49,2025-04-18,09:50:33,Loan Repayment,card,KFC,Meru,Kenya,TX421964,1,2025-04-18
8500,2200,2205,3,-14392.7,2025-05-01,14:20:37,Rent,card,Shell Petrol Station,Kiambu,Kenya,TX487742,1,2025-05-01
8501,2200,2207,9,-6521.24,2025-01-29,11:18:22,Entertainment,bank_transfer,Carrefour,Mombasa,Kenya,TX903058,0,2025-01-29
8502,2200,2206,3,-4311.69,2025-12-25,20:17:49,Rent,mobile_money,Chicken Inn,Meru,Kenya,TX231659,1,2025-12-25
8503,2200,2207,14,-14076.51,2025-07-30,12:08:31,Loan Repayment,card,TotalEnergies,Mombasa,Kenya,TX587243,1,2025-07-30
8504,2200,2206,11,-1670.49,2025-01-18,10:33:47,Education,bank_transfer,Naivas,Kiambu,Kenya,TX761989,0,2025-01-18
8505,2200,2206,7,-4311.03,2025-04-29,15:17:13,Internet,bank_transfer,Naivas,Kisumu,Kenya,TX781105,1,2025-04-29
8506,2200,2207,7,-8081.97,2025-04-17,13:46:23,Internet,mobile_money,Huduma Centre,Kakamega,Kenya,TX287934,1,2025-04-17
8507,2200,2207,13,-3586.89,2025-10-08,21:02:51,Savings Deposit,card,Uber,Thika,Kenya,TX856121,1,2025-10-08
8508,2200,2207,2,43199.91,2025-05-18,13:22:54,Freelance Income,bank_transfer,Bolt,Kakamega,Kenya,TX307608,0,2025-05-18
8509,2200,2207,7,-14658.39,2025-09-17,17:02:16,Internet,cash,KFC,Kisumu,Kenya,TX507329,1,2025-09-17
8510,2200,2205,11,-13171.73,2025-03-14,13:21:18,Education,card,Shell Petrol Station,Eldoret,Kenya,TX137257,0,2025-03-14
8511,2200,2206,12,-8231.0,2025-07-04,13:02:48,Airtime & Data,mobile_money,Uber,Nakuru,Kenya,TX742575,1,2025-07-04
8512,2200,2205,1,44912.51,2025-05-17,17:41:33,Salary,card,KCB ATM,Thika,Kenya,TX986720,0,2025-05-17
8513,2200,2207,3,-9937.93,2025-04-11,14:03:32,Rent,cash,Nairobi Hospital,Nyeri,Kenya,TX933312,1,2025-04-11
8514,2200,2207,4,-8156.53,2025-04-23,16:23:22,Groceries,cash,Carrefour,Nyeri,Kenya,TX907547,1,2025-04-23
8515,2200,2205,9,-15602.63,2025-05-14,12:39:36,Entertainment,cash,M-Pesa Agent,Kiambu,Kenya,TX508471,0,2025-05-14
8516,2200,2207,9,-14388.1,2025-01-22,07:55:22,Entertainment,bank_transfer,TotalEnergies,Ruiru,Kenya,TX981758,0,2025-01-22
8517,2200,2205,9,-19395.16,2025-01-02,20:39:47,Entertainment,bank_transfer,Huduma Centre,Nairobi,Kenya,TX706082,0,2025-01-02
8518,4397,2209,1,172650.3,2025-01-03,20:56:58,Monthly salary,mobile_money,Employer Ltd,Mombasa,Kenya,PAY577081,1,2025-01-03
8519,4397,2209,1,172860.03,2025-02-04,18:22:50,Monthly salary,mobile_money,Employer Ltd,Kakamega,Kenya,PAY517044,1,2025-02-04
8520,4397,2209,1,192742.88,2025-03-04,21:55:50,Monthly salary,bank_transfer,Employer Ltd,Nakuru,Kenya,PAY277461,1,2025-03-04
8521,4397,2209,1,179220.93,2025-04-03,13:01:03,Monthly salary,mobile_money,Employer Ltd,Kitale,Kenya,PAY167186,1,2025-04-03
8522,4397,2208,1,205471.27,2025-05-04,21:53:54,Monthly salary,bank_transfer,Employer Ltd,Machakos,Kenya,PAY895659,1,2025-05-04
8523,4397,2208,1,185277.03,2025-06-01,08:54:19,Monthly salary,bank_transfer,Employer Ltd,Ruiru,Kenya,PAY261466,1,2025-06-01
8524,4397,2209,1,176431.34,2025-07-02,12:10:35,Monthly salary,mobile_money,Employer Ltd,Eldoret,Kenya,PAY102074,1,2025-07-02
8525,4397,2208,1,196613.44,2025-08-03,15:08:09,Monthly salary,mobile_money,Employer Ltd,Kisumu,Kenya,PAY401196,1,2025-08-03
8526,4397,2208,1,173121.87,2025-09-02,10:49:44,Monthly salary,bank_transfer,Employer Ltd,Nairobi,Kenya,PAY201197,1,2025-09-02
8527,4397,2208,1,177220.02,2025-10-05,11:34:42,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY347249,1,2025-10-05
8528,4397,2209,1,174615.32,2025-11-05,21:36:06,Monthly salary,bank_transfer,HR Payroll,Nakuru,Kenya,PAY895798,1,2025-11-05
8529,4397,2208,1,195394.2,2025-12-04,09:40:31,Monthly salary,mobile_money,Employer Ltd,Meru,Kenya,PAY394311,1,2025-12-04
8530,4397,2209,7,-18012.32,2025-09-07,18:18:03,Internet,bank_transfer,Equity ATM,Meru,Kenya,TX480529,1,2025-09-07
8531,4397,2208,7,-3946.54,2025-02-05,14:00:35,Internet,bank_transfer,Quickmart,Meru,Kenya,TX156364,1,2025-02-05
8532,4397,2209,4,-9806.06,2025-05-02,18:03:08,Groceries,card,Uber,Kitale,Kenya,TX450600,1,2025-05-02
8533,4397,2209,8,-14968.56,2025-03-25,19:04:31,Eating Out,card,Nairobi Hospital,Kisumu,Kenya,TX716248,0,2025-03-25
8534,4397,2208,5,-17326.17,2025-06-14,21:45:28,Transport,card,Shell Petrol Station,Kitale,Kenya,TX415332,1,2025-06-14
8535,4397,2208,9,-3490.3,2025-03-21,08:17:27,Entertainment,card,Shell Petrol Station,Kisumu,Kenya,TX268416,0,2025-03-21
8536,4397,2208,4,-18788.45,2025-09-25,08:12:32,Groceries,cash,Shell Petrol Station,Kitale,Kenya,TX271273,1,2025-09-25
8537,4397,2208,6,-9809.84,2025-11-04,06:24:09,Utilities,mobile_money,Chicken Inn,Ruiru,Kenya,TX992842,1,2025-11-04
8538,4397,2208,12,-1673.32,2025-12-18,09:17:19,Airtime & Data,cash,Java House,Kisumu,Kenya,TX294536,1,2025-12-18
8539,4397,2208,5,-720.4,2025-07-09,18:28:43,Transport,card,Jumia,Ruiru,Kenya,TX831213,1,2025-07-09
8540,4397,2209,1,56072.22,2025-05-24,19:58:10,Salary,card,TotalEnergies,Kakamega,Kenya,TX581380,0,2025-05-24
8541,4397,2209,2,46604.8,2025-06-30,12:54:21,Freelance Income,card,TotalEnergies,Kitale,Kenya,TX647658,0,2025-06-30
8542,4397,2209,9,-1777.79,2025-11-26,17:50:39,Entertainment,mobile_money,Java House,Nakuru,Kenya,TX899481,0,2025-11-26
8543,4397,2208,10,-9747.92,2025-11-24,14:21:35,Healthcare,cash,Quickmart,Nyeri,Kenya,TX833283,0,2025-11-24
8544,4397,2208,6,-14872.94,2025-09-02,10:14:11,Utilities,card,Naivas,Nairobi,Kenya,TX605470,1,2025-09-02
8545,4397,2208,9,-12139.49,2025-08-04,08:35:27,Entertainment,cash,M-Pesa Agent,Ruiru,Kenya,TX412451,0,2025-08-04
8546,4397,2209,11,-12676.11,2025-08-22,15:29:46,Education,cash,Shell Petrol Station,Kitale,Kenya,TX749877,0,2025-08-22
8547,4397,2208,5,-19091.96,2025-10-08,13:47:23,Transport,bank_transfer,KFC,Nairobi,Kenya,TX683006,1,2025-10-08
8548,4397,2209,10,-18786.55,2025-03-11,10:29:54,Healthcare,mobile_money,Shell Petrol Station,Thika,Kenya,TX958533,0,2025-03-11
8549,4397,2208,11,-12775.77,2025-12-16,17:51:51,Education,cash,Uber,Kiambu,Kenya,TX215942,0,2025-12-16
8550,4397,2208,13,-3723.2,2025-07-08,17:47:26,Savings Deposit,cash,Carrefour,Kisumu,Kenya,TX543359,1,2025-07-08
8551,4397,2209,8,-13017.79,2025-08-04,22:01:50,Eating Out,cash,Quickmart,Kitale,Kenya,TX428283,0,2025-08-04
8552,4397,2209,5,-8601.06,2025-09-05,07:15:12,Transport,cash,Shell Petrol Station,Ruiru,Kenya,TX403102,1,2025-09-05
8553,4397,2209,13,-6539.32,2025-04-12,10:01:27,Savings Deposit,card,Bolt,Machakos,Kenya,TX764715,1,2025-04-12
8554,4397,2208,5,-13970.67,2025-04-23,15:55:03,Transport,card,KCB ATM,Mombasa,Kenya,TX461999,1,2025-04-23
8555,4397,2208,14,-2571.3,2025-12-31,14:12:50,Loan Repayment,mobile_money,Java House,Kakamega,Kenya,TX984276,1,2025-12-31
8556,4397,2209,9,-17886.43,2025-05-07,06:39:58,Entertainment,cash,Jumia,Kitale,Kenya,TX181820,0,2025-05-07
8557,4397,2208,3,-15472.39,2025-07-06,11:47:55,Rent,cash,Equity ATM,Eldoret,Kenya,TX559305,1,2025-07-06
8558,4397,2209,1,54320.15,2025-08-11,20:41:40,Salary,cash,Chicken Inn,Kisumu,Kenya,TX630855,0,2025-08-11
8559,4397,2209,11,-14793.63,2025-04-30,07:29:42,Education,bank_transfer,M-Pesa Agent,Mombasa,Kenya,TX870222,0,2025-04-30
8560,4397,2208,12,-6027.65,2025-02-05,07:06:08,Airtime & Data,cash,M-Pesa Agent,Kiambu,Kenya,TX109718,1,2025-02-05
8561,4397,2209,7,-2426.92,2025-11-07,15:08:06,Internet,bank_transfer,Chicken Inn,Kitale,Kenya,TX714897,1,2025-11-07
8562,4397,2208,1,64947.91,2025-05-24,14:37:04,Salary,mobile_money,Equity ATM,Kisumu,Kenya,TX832568,0,2025-05-24
8563,4397,2208,12,-3625.17,2025-02-06,15:58:36,Airtime & Data,mobile_money,Chicken Inn,Meru,Kenya,TX730141,1,2025-02-06
8564,4397,2208,1,27316.6,2025-08-01,15:03:56,Salary,card,Carrefour,Nairobi,Kenya,TX580688,0,2025-08-01
8565,4397,2208,11,-16054.15,2025-05-21,12:04:01,Education,cash,Naivas,Nakuru,Kenya,TX192447,0,2025-05-21
8566,4397,2209,12,-6466.65,2025-09-25,22:29:35,Airtime & Data,bank_transfer,Nairobi Hospital,Nairobi,Kenya,TX908207,1,2025-09-25
8567,4397,2209,8,-5444.6,2025-07-03,09:17:07,Eating Out,card,KFC,Mombasa,Kenya,TX448264,0,2025-07-03
8568,4397,2209,1,57763.05,2025-10-18,17:07:17,Salary,bank_transfer,KCB ATM,Nairobi,Kenya,TX818588,0,2025-10-18
8569,4397,2208,2,17264.95,2025-06-25,13:34:24,Freelance Income,cash,Uber,Mombasa,Kenya,TX183123,0,2025-06-25
8570,4397,2209,3,-15077.81,2025-08-30,09:16:13,Rent,card,Gikomba Market,Mombasa,Kenya,TX137498,1,2025-08-30
8571,4397,2209,2,51896.34,2025-11-28,19:20:00,Freelance Income,bank_transfer,Shell Petrol Station,Thika,Kenya,TX464655,0,2025-11-28
8572,4397,2208,2,43017.09,2025-12-24,07:31:12,Freelance Income,mobile_money,Shell Petrol Station,Kisumu,Kenya,TX107231,0,2025-12-24
8573,4397,2209,3,-19771.37,2025-06-14,07:34:41,Rent,cash,Shell Petrol Station,Eldoret,Kenya,TX120972,1,2025-06-14
8574,4397,2209,12,-2740.91,2025-01-18,19:43:37,Airtime & Data,card,Jumia,Machakos,Kenya,TX140869,1,2025-01-18
8575,4397,2208,11,-16696.38,2025-01-08,13:50:04,Education,mobile_money,Gikomba Market,Kiambu,Kenya,TX161783,0,2025-01-08
8576,4397,2208,13,-16725.82,2025-11-01,22:07:10,Savings Deposit,bank_transfer,Uber,Kiambu,Kenya,TX715756,1,2025-11-01
8577,4397,2208,11,-9059.79,2025-12-25,11:33:33,Education,cash,Carrefour,Thika,Kenya,TX844466,0,2025-12-25
8578,3574,2212,1,112739.95,2025-01-03,14:40:12,Monthly salary,mobile_money,HR Payroll,Ruiru,Kenya,PAY146087,1,2025-01-03
8579,3574,2211,1,107954.31,2025-02-03,11:30:15,Monthly salary,mobile_money,HR Payroll,Ruiru,Kenya,PAY558590,1,2025-02-03
8580,3574,2212,1,111113.16,2025-03-01,07:21:04,Monthly salary,bank_transfer,Employer Ltd,Kitale,Kenya,PAY591076,1,2025-03-01
8581,3574,2211,1,117066.14,2025-04-02,06:47:27,Monthly salary,mobile_money,HR Payroll,Naivasha,Kenya,PAY747527,1,2025-04-02
8582,3574,2211,1,113633.47,2025-05-04,20:32:04,Monthly salary,bank_transfer,HR Payroll,Nairobi,Kenya,PAY635487,1,2025-05-04
8583,3574,2211,1,104570.97,2025-06-01,22:39:50,Monthly salary,bank_transfer,HR Payroll,Mombasa,Kenya,PAY850631,1,2025-06-01
8584,3574,2211,1,103240.6,2025-07-01,17:29:36,Monthly salary,bank_transfer,Employer Ltd,Nyeri,Kenya,PAY289048,1,2025-07-01
8585,3574,2211,1,116455.62,2025-08-04,08:53:45,Monthly salary,mobile_money,Employer Ltd,Nairobi,Kenya,PAY186345,1,2025-08-04
8586,3574,2213,1,117221.79,2025-09-02,16:46:07,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY983588,1,2025-09-02
8587,3574,2213,1,100312.41,2025-10-05,19:37:27,Monthly salary,bank_transfer,Employer Ltd,Ruiru,Kenya,PAY120867,1,2025-10-05
8588,3574,2212,1,99073.34,2025-11-02,06:47:36,Monthly salary,bank_transfer,HR Payroll,Machakos,Kenya,PAY606889,1,2025-11-02
8589,3574,2211,1,115706.39,2025-12-01,22:26:14,Monthly salary,bank_transfer,Employer Ltd,Ruiru,Kenya,PAY711545,1,2025-12-01
8590,3574,2212,1,30257.89,2025-07-20,18:44:25,Salary,bank_transfer,Nairobi Hospital,Nairobi,Kenya,TX930519,0,2025-07-20
8591,3574,2212,6,-13042.39,2025-01-11,22:41:01,Utilities,cash,Quickmart,Kakamega,Kenya,TX737971,1,2025-01-11
8592,3574,2210,9,-12513.58,2025-04-22,07:26:40,Entertainment,cash,Quickmart,Kitale,Kenya,TX844175,0,2025-04-22
8593,3574,2210,6,-6370.26,2025-07-09,19:59:18,Utilities,mobile_money,Chicken Inn,Kiambu,Kenya,TX170809,1,2025-07-09
8594,3574,2211,5,-1153.81,2025-04-19,19:04:25,Transport,mobile_money,Shell Petrol Station,Meru,Kenya,TX766573,1,2025-04-19
8595,3574,2210,8,-15293.98,2025-07-24,08:37:07,Eating Out,mobile_money,Chicken Inn,Meru,Kenya,TX662665,0,2025-07-24
8596,3574,2211,7,-484.08,2025-09-10,22:16:39,Internet,card,Carrefour,Naivasha,Kenya,TX563939,1,2025-09-10
8597,3574,2212,10,-9669.09,2025-12-23,08:07:49,Healthcare,bank_transfer,Java House,Thika,Kenya,TX124421,0,2025-12-23
8598,3574,2210,5,-17441.81,2025-04-07,21:21:41,Transport,mobile_money,Java House,Ruiru,Kenya,TX567429,1,2025-04-07
8599,3574,2212,11,-12491.73,2025-12-07,10:57:11,Education,mobile_money,Jumia,Ruiru,Kenya,TX686099,0,2025-12-07
8600,3574,2213,1,24593.75,2025-04-12,07:13:27,Salary,bank_transfer,Equity ATM,Ruiru,Kenya,TX477559,0,2025-04-12
8601,3574,2213,8,-6634.82,2025-07-08,12:49:50,Eating Out,mobile_money,Java House,Nakuru,Kenya,TX371278,0,2025-07-08
8602,3574,2213,5,-10458.78,2025-04-14,10:31:00,Transport,card,Quickmart,Naivasha,Kenya,TX672197,1,2025-04-14
8603,3574,2210,13,-1962.15,2025-01-14,12:31:34,Savings Deposit,mobile_money,Uber,Nairobi,Kenya,TX361177,1,2025-01-14
8604,3574,2211,13,-4938.8,2025-01-03,22:09:54,Savings Deposit,mobile_money,Huduma Centre,Nairobi,Kenya,TX726292,1,2025-01-03
8605,3574,2210,10,-10501.06,2025-08-26,17:31:45,Healthcare,cash,Uber,Machakos,Kenya,TX517947,0,2025-08-26
8606,3574,2210,10,-5362.47,2025-01-10,21:56:25,Healthcare,cash,Quickmart,Eldoret,Kenya,TX334236,0,2025-01-10
8607,3574,2212,12,-8796.57,2025-12-10,18:45:04,Airtime & Data,card,Bolt,Kitale,Kenya,TX277106,1,2025-12-10
8608,3574,2213,12,-569.35,2025-08-16,10:27:06,Airtime & Data,cash,Quickmart,Kisumu,Kenya,TX859347,1,2025-08-16
8609,3574,2213,1,38294.24,2025-04-03,22:41:19,Salary,bank_transfer,KFC,Kitale,Kenya,TX447174,0,2025-04-03
8610,3574,2211,2,20255.4,2025-12-29,22:37:20,Freelance Income,bank_transfer,Gikomba Market,Ruiru,Kenya,TX755109,0,2025-12-29
8611,3574,2211,14,-3965.82,2025-04-09,20:17:22,Loan Repayment,mobile_money,Quickmart,Kisumu,Kenya,TX344610,1,2025-04-09
8612,3574,2212,9,-12852.18,2025-08-14,19:05:50,Entertainment,cash,Gikomba Market,Nakuru,Kenya,TX867471,0,2025-08-14
8613,3574,2211,11,-7679.3,2025-12-13,20:57:14,Education,mobile_money,Quickmart,Nyeri,Kenya,TX445283,0,2025-12-13
8614,3574,2213,6,-8967.19,2025-04-25,20:38:19,Utilities,card,Uber,Nyeri,Kenya,TX850074,1,2025-04-25
8615,3574,2211,11,-517.54,2025-05-11,11:45:36,Education,card,Chicken Inn,Meru,Kenya,TX274000,0,2025-05-11
8616,3574,2213,9,-6048.98,2025-06-25,11:54:12,Entertainment,mobile_money,Java House,Mombasa,Kenya,TX927843,0,2025-06-25
8617,3574,2211,2,5676.5,2025-08-07,21:25:47,Freelance Income,bank_transfer,Quickmart,Mombasa,Kenya,TX120690,0,2025-08-07
8618,3574,2213,7,-9026.43,2025-06-12,22:56:39,Internet,card,Chicken Inn,Kisumu,Kenya,TX870753,1,2025-06-12
8619,3574,2212,14,-15158.13,2025-08-04,17:35:08,Loan Repayment,card,Java House,Eldoret,Kenya,TX836568,1,2025-08-04
8620,3574,2210,11,-12594.94,2025-12-04,15:46:18,Education,mobile_money,Jumia,Meru,Kenya,TX677277,0,2025-12-04
8621,3574,2213,4,-7664.81,2025-09-27,12:47:16,Groceries,bank_transfer,Naivas,Nyeri,Kenya,TX225623,1,2025-09-27
8622,3574,2212,5,-2921.43,2025-11-07,22:25:02,Transport,bank_transfer,Java House,Nakuru,Kenya,TX292212,1,2025-11-07
8623,3574,2211,14,-4187.78,2025-02-09,17:42:59,Loan Repayment,bank_transfer,Naivas,Naivasha,Kenya,TX730114,1,2025-02-09
8624,3574,2210,10,-13981.26,2025-01-22,15:45:33,Healthcare,bank_transfer,Naivas,Mombasa,Kenya,TX476348,0,2025-01-22
8625,3574,2210,9,-18612.09,2025-12-30,13:58:15,Entertainment,cash,Java House,Mombasa,Kenya,TX288060,0,2025-12-30
8626,3574,2211,10,-15120.73,2025-11-27,14:22:17,Healthcare,card,TotalEnergies,Kiambu,Kenya,TX620275,0,2025-11-27
8627,3574,2210,5,-14227.94,2025-11-30,21:48:57,Transport,card,KFC,Nairobi,Kenya,TX580097,1,2025-11-30
8628,3574,2212,4,-4159.99,2025-09-27,10:02:52,Groceries,cash,Quickmart,Kakamega,Kenya,TX845525,1,2025-09-27
8629,3533,2214,1,139024.82,2025-01-04,20:28:55,Monthly salary,mobile_money,HR Payroll,Nairobi,Kenya,PAY136245,1,2025-01-04
8630,3533,2216,1,131904.58,2025-02-03,21:50:58,Monthly salary,mobile_money,Employer Ltd,Kakamega,Kenya,PAY330630,1,2025-02-03
8631,3533,2217,1,150705.98,2025-03-02,12:24:04,Monthly salary,mobile_money,Employer Ltd,Eldoret,Kenya,PAY594679,1,2025-03-02
8632,3533,2216,1,128935.39,2025-04-03,08:53:27,Monthly salary,bank_transfer,Employer Ltd,Meru,Kenya,PAY431337,1,2025-04-03
8633,3533,2217,1,138250.28,2025-05-01,14:32:56,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY353836,1,2025-05-01
8634,3533,2217,1,135043.88,2025-06-03,08:28:33,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY479254,1,2025-06-03
8635,3533,2217,1,139890.73,2025-07-01,18:04:16,Monthly salary,mobile_money,Employer Ltd,Mombasa,Kenya,PAY616529,1,2025-07-01
8636,3533,2216,1,148097.79,2025-08-05,18:19:01,Monthly salary,bank_transfer,Employer Ltd,Ruiru,Kenya,PAY863793,1,2025-08-05
8637,3533,2215,1,135765.82,2025-09-05,12:57:54,Monthly salary,mobile_money,HR Payroll,Ruiru,Kenya,PAY232544,1,2025-09-05
8638,3533,2217,1,141190.44,2025-10-05,21:30:30,Monthly salary,mobile_money,HR Payroll,Eldoret,Kenya,PAY100154,1,2025-10-05
8639,3533,2215,1,132869.27,2025-11-04,09:18:22,Monthly salary,bank_transfer,Employer Ltd,Naivasha,Kenya,PAY385785,1,2025-11-04
8640,3533,2214,1,148482.13,2025-12-05,11:26:52,Monthly salary,mobile_money,HR Payroll,Thika,Kenya,PAY289623,1,2025-12-05
8641,3533,2215,11,-3739.16,2025-07-12,21:23:24,Education,cash,Gikomba Market,Thika,Kenya,TX806960,0,2025-07-12
8642,3533,2216,1,54704.89,2025-04-30,15:37:40,Salary,card,Equity ATM,Thika,Kenya,TX750300,0,2025-04-30
8643,3533,2216,6,-12641.92,2025-05-02,18:42:19,Utilities,card,Shell Petrol Station,Kakamega,Kenya,TX151479,1,2025-05-02
8644,3533,2216,8,-5347.34,2025-01-18,16:16:56,Eating Out,bank_transfer,KFC,Nyeri,Kenya,TX843129,0,2025-01-18
8645,3533,2215,10,-14625.39,2025-12-05,06:04:35,Healthcare,bank_transfer,Huduma Centre,Kiambu,Kenya,TX824811,0,2025-12-05
8646,3533,2215,14,-4951.93,2025-08-17,07:17:54,Loan Repayment,cash,Bolt,Ruiru,Kenya,TX644700,1,2025-08-17
8647,3533,2217,2,39092.81,2025-06-30,22:14:17,Freelance Income,cash,Jumia,Nairobi,Kenya,TX237839,0,2025-06-30
8648,3533,2217,12,-17482.42,2025-05-03,16:19:17,Airtime & Data,card,Gikomba Market,Nairobi,Kenya,TX263407,1,2025-05-03
8649,3533,2216,14,-8601.36,2025-10-02,06:19:44,Loan Repayment,bank_transfer,Quickmart,Nyeri,Kenya,TX846769,1,2025-10-02
8650,3533,2217,7,-9855.27,2025-04-13,14:42:11,Internet,cash,Equity ATM,Kiambu,Kenya,TX587954,1,2025-04-13
8651,3533,2214,2,16555.9,2025-06-29,20:35:29,Freelance Income,mobile_money,Java House,Machakos,Kenya,TX228549,0,2025-06-29
8652,3533,2217,3,-18661.66,2025-02-03,21:13:24,Rent,mobile_money,Jumia,Kitale,Kenya,TX653166,1,2025-02-03
8653,3533,2217,4,-12868.2,2025-02-02,15:01:44,Groceries,card,Carrefour,Meru,Kenya,TX824397,1,2025-02-02
8654,3533,2214,7,-14422.85,2025-08-06,19:55:49,Internet,bank_transfer,Shell Petrol Station,Eldoret,Kenya,TX883005,1,2025-08-06
8655,3533,2217,10,-12932.37,2025-10-07,22:46:36,Healthcare,bank_transfer,KCB ATM,Machakos,Kenya,TX280662,0,2025-10-07
8656,3533,2214,9,-11476.06,2025-03-12,11:19:29,Entertainment,card,Bolt,Eldoret,Kenya,TX618033,0,2025-03-12
8657,3533,2217,11,-19740.65,2025-10-10,19:28:02,Education,bank_transfer,Uber,Machakos,Kenya,TX983008,0,2025-10-10
8658,3533,2217,2,35123.14,2025-11-23,14:33:42,Freelance Income,bank_transfer,Bolt,Thika,Kenya,TX578259,0,2025-11-23
8659,3533,2216,12,-12033.58,2025-03-30,12:20:09,Airtime & Data,mobile_money,Naivas,Kiambu,Kenya,TX750357,1,2025-03-30
8660,3533,2215,5,-4935.7,2025-02-05,13:49:28,Transport,cash,Gikomba Market,Kisumu,Kenya,TX399842,1,2025-02-05
8661,3533,2217,14,-6430.84,2025-02-19,08:22:56,Loan Repayment,card,Shell Petrol Station,Mombasa,Kenya,TX684446,1,2025-02-19
8662,3533,2214,14,-2023.16,2025-10-17,16:05:28,Loan Repayment,mobile_money,Equity ATM,Ruiru,Kenya,TX127273,1,2025-10-17
8663,3533,2217,8,-4108.89,2025-08-30,19:42:38,Eating Out,mobile_money,TotalEnergies,Mombasa,Kenya,TX931888,0,2025-08-30
8664,3533,2217,14,-4089.57,2025-06-02,16:15:35,Loan Repayment,bank_transfer,Chicken Inn,Kisumu,Kenya,TX465722,1,2025-06-02
8665,3533,2216,1,41205.54,2025-04-25,17:15:15,Salary,card,Carrefour,Nairobi,Kenya,TX205101,0,2025-04-25
